player_name,role,input_tokens,estimated_output_tokens,total_tokens,model
Erin,Impostor,820,20,840,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,818,20,838,anthropic/claude-3.5-sonnet
Alice,Crewmate,835,20,855,anthropic/claude-3.5-sonnet
Erin,Impostor,828,20,848,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,826,20,846,anthropic/claude-3.5-sonnet
Alice,Crewmate,843,20,863,anthropic/claude-3.5-sonnet
Dave,Crewmate,844,20,864,anthropic/claude-3.5-sonnet
Erin,Impostor,1010,20,1030,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1007,20,1027,anthropic/claude-3.5-sonnet
Dave,Crewmate,1026,20,1046,anthropic/claude-3.5-sonnet
Bob,Crewmate,1040,20,1060,anthropic/claude-3.5-sonnet
Erin,Impostor,910,20,930,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,836,20,856,anthropic/claude-3.5-sonnet
Alice,Crewmate,853,20,873,anthropic/claude-3.5-sonnet
Dave,Crewmate,854,20,874,anthropic/claude-3.5-sonnet
Bob,Crewmate,869,20,889,anthropic/claude-3.5-sonnet
Erin,Impostor,944,20,964,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,941,20,961,anthropic/claude-3.5-sonnet
Alice,Crewmate,853,20,873,anthropic/claude-3.5-sonnet
Dave,Crewmate,854,20,874,anthropic/claude-3.5-sonnet
Bob,Crewmate,869,20,889,anthropic/claude-3.5-sonnet
Erin,Impostor,934,20,954,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,931,20,951,anthropic/claude-3.5-sonnet
Dave,Crewmate,844,20,864,anthropic/claude-3.5-sonnet
Bob,Crewmate,859,20,879,anthropic/claude-3.5-sonnet
Erin,Impostor,971,20,991,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,968,20,988,anthropic/claude-3.5-sonnet
Dave,Crewmate,987,20,1007,anthropic/claude-3.5-sonnet
Bob,Crewmate,859,20,879,anthropic/claude-3.5-sonnet
Erin,Impostor,1631,20,1651,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1628,20,1648,anthropic/claude-3.5-sonnet
Dave,Crewmate,1647,20,1667,anthropic/claude-3.5-sonnet
Bob,Crewmate,1661,20,1681,anthropic/claude-3.5-sonnet
Erin,Impostor,1472,20,1492,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1007,20,1027,anthropic/claude-3.5-sonnet
Dave,Crewmate,1026,20,1046,anthropic/claude-3.5-sonnet
Bob,Crewmate,1040,20,1060,anthropic/claude-3.5-sonnet
Erin,Impostor,1518,20,1538,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1515,20,1535,anthropic/claude-3.5-sonnet
Dave,Crewmate,1026,20,1046,anthropic/claude-3.5-sonnet
Bob,Crewmate,1040,20,1060,anthropic/claude-3.5-sonnet
Erin,Impostor,1518,20,1538,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1515,20,1535,anthropic/claude-3.5-sonnet
Dave,Crewmate,1026,20,1046,anthropic/claude-3.5-sonnet
Bob,Crewmate,1040,20,1060,anthropic/claude-3.5-sonnet
Erin,Impostor,1581,20,1601,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1578,20,1598,anthropic/claude-3.5-sonnet
Dave,Crewmate,1597,20,1617,anthropic/claude-3.5-sonnet
Bob,Crewmate,1040,20,1060,anthropic/claude-3.5-sonnet
Erin,Impostor,2060,20,2080,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2057,20,2077,anthropic/claude-3.5-sonnet
Dave,Crewmate,2076,20,2096,anthropic/claude-3.5-sonnet
Bob,Crewmate,2090,20,2110,anthropic/claude-3.5-sonnet
Erin,Impostor,1915,20,1935,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1628,20,1648,anthropic/claude-3.5-sonnet
Dave,Crewmate,1647,20,1667,anthropic/claude-3.5-sonnet
Bob,Crewmate,1661,20,1681,anthropic/claude-3.5-sonnet
Erin,Impostor,1966,20,1986,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1963,20,1983,anthropic/claude-3.5-sonnet
Dave,Crewmate,1647,20,1667,anthropic/claude-3.5-sonnet
Bob,Crewmate,1661,20,1681,anthropic/claude-3.5-sonnet
Erin,Impostor,1966,20,1986,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,1963,20,1983,anthropic/claude-3.5-sonnet
Dave,Crewmate,1647,20,1667,anthropic/claude-3.5-sonnet
Bob,Crewmate,1661,20,1681,anthropic/claude-3.5-sonnet
Erin,Impostor,2016,20,2036,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2013,20,2033,anthropic/claude-3.5-sonnet
Dave,Crewmate,2032,20,2052,anthropic/claude-3.5-sonnet
Bob,Crewmate,1661,20,1681,anthropic/claude-3.5-sonnet
Erin,Impostor,2551,20,2571,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2548,20,2568,anthropic/claude-3.5-sonnet
Dave,Crewmate,2567,20,2587,anthropic/claude-3.5-sonnet
Bob,Crewmate,2581,20,2601,anthropic/claude-3.5-sonnet
Erin,Impostor,2386,20,2406,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2057,20,2077,anthropic/claude-3.5-sonnet
Dave,Crewmate,2076,20,2096,anthropic/claude-3.5-sonnet
Bob,Crewmate,2090,20,2110,anthropic/claude-3.5-sonnet
Erin,Impostor,2433,20,2453,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2430,20,2450,anthropic/claude-3.5-sonnet
Dave,Crewmate,2076,20,2096,anthropic/claude-3.5-sonnet
Bob,Crewmate,2090,20,2110,anthropic/claude-3.5-sonnet
Erin,Impostor,2433,20,2453,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2430,20,2450,anthropic/claude-3.5-sonnet
Dave,Crewmate,2076,20,2096,anthropic/claude-3.5-sonnet
Bob,Crewmate,2090,20,2110,anthropic/claude-3.5-sonnet
Erin,Impostor,2485,20,2505,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,2482,20,2502,anthropic/claude-3.5-sonnet
Dave,Crewmate,2501,20,2521,anthropic/claude-3.5-sonnet
Bob,Crewmate,2090,20,2110,anthropic/claude-3.5-sonnet
Erin,Impostor,888,20,908,google/gemini-pro-1.5
Bob,Crewmate,1256,20,1276,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1230,20,1250,anthropic/claude-3.5-sonnet
Alice,Crewmate,1291,20,1311,anthropic/claude-3.5-sonnet
Erin,Impostor,898,20,918,google/gemini-pro-1.5
Dave,Crewmate,1024,20,1044,anthropic/claude-3.5-sonnet
Bob,Crewmate,1032,20,1052,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1050,20,1070,anthropic/claude-3.5-sonnet
Alice,Crewmate,1090,20,1110,anthropic/claude-3.5-sonnet
Erin,Impostor,888,20,908,google/gemini-pro-1.5
Bob,Crewmate,1022,20,1042,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1040,20,1060,anthropic/claude-3.5-sonnet
Alice,Crewmate,1080,20,1100,anthropic/claude-3.5-sonnet
Erin,Impostor,888,20,908,google/gemini-pro-1.5
Bob,Crewmate,1256,20,1276,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1040,20,1060,anthropic/claude-3.5-sonnet
Alice,Crewmate,1080,20,1100,anthropic/claude-3.5-sonnet
Erin,Impostor,888,20,908,google/gemini-pro-1.5
Bob,Crewmate,1256,20,1276,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1230,20,1250,anthropic/claude-3.5-sonnet
Alice,Crewmate,1080,20,1100,anthropic/claude-3.5-sonnet
Erin,Impostor,1061,20,1081,google/gemini-pro-1.5
Bob,Crewmate,1429,20,1449,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1403,20,1423,anthropic/claude-3.5-sonnet
Alice,Crewmate,1464,20,1484,anthropic/claude-3.5-sonnet
Erin,Impostor,944,20,964,google/gemini-pro-1.5
Bob,Crewmate,1256,20,1276,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1230,20,1250,anthropic/claude-3.5-sonnet
Alice,Crewmate,1291,20,1311,anthropic/claude-3.5-sonnet
Erin,Impostor,944,20,964,google/gemini-pro-1.5
Bob,Crewmate,1256,20,1276,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1230,20,1250,anthropic/claude-3.5-sonnet
Alice,Crewmate,1291,20,1311,anthropic/claude-3.5-sonnet
Erin,Impostor,986,20,1006,google/gemini-pro-1.5
Bob,Crewmate,1354,20,1374,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1230,20,1250,anthropic/claude-3.5-sonnet
Alice,Crewmate,1291,20,1311,anthropic/claude-3.5-sonnet
Erin,Impostor,1028,20,1048,google/gemini-pro-1.5
Bob,Crewmate,1396,20,1416,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1370,20,1390,anthropic/claude-3.5-sonnet
Alice,Crewmate,1291,20,1311,anthropic/claude-3.5-sonnet
Erin,Impostor,1604,20,1624,google/gemini-pro-1.5
Bob,Crewmate,1972,20,1992,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1946,20,1966,anthropic/claude-3.5-sonnet
Alice,Crewmate,2007,20,2027,anthropic/claude-3.5-sonnet
Erin,Impostor,1464,20,1484,google/gemini-pro-1.5
Bob,Crewmate,1429,20,1449,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1403,20,1423,anthropic/claude-3.5-sonnet
Alice,Crewmate,1464,20,1484,anthropic/claude-3.5-sonnet
Erin,Impostor,1464,20,1484,google/gemini-pro-1.5
Bob,Crewmate,1429,20,1449,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1403,20,1423,anthropic/claude-3.5-sonnet
Alice,Crewmate,1464,20,1484,anthropic/claude-3.5-sonnet
Erin,Impostor,1513,20,1533,google/gemini-pro-1.5
Bob,Crewmate,1881,20,1901,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1403,20,1423,anthropic/claude-3.5-sonnet
Alice,Crewmate,1464,20,1484,anthropic/claude-3.5-sonnet
Erin,Impostor,1558,20,1578,google/gemini-pro-1.5
Bob,Crewmate,1926,20,1946,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1900,20,1920,anthropic/claude-3.5-sonnet
Alice,Crewmate,1464,20,1484,anthropic/claude-3.5-sonnet
Erin,Impostor,1975,20,1995,google/gemini-pro-1.5
Bob,Crewmate,2343,20,2363,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2317,20,2337,anthropic/claude-3.5-sonnet
Alice,Crewmate,2378,20,2398,anthropic/claude-3.5-sonnet
Erin,Impostor,1853,20,1873,google/gemini-pro-1.5
Bob,Crewmate,1972,20,1992,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1946,20,1966,anthropic/claude-3.5-sonnet
Alice,Crewmate,2007,20,2027,anthropic/claude-3.5-sonnet
Erin,Impostor,1853,20,1873,google/gemini-pro-1.5
Bob,Crewmate,1972,20,1992,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1946,20,1966,anthropic/claude-3.5-sonnet
Alice,Crewmate,2007,20,2027,anthropic/claude-3.5-sonnet
Erin,Impostor,1886,20,1906,google/gemini-pro-1.5
Bob,Crewmate,2254,20,2274,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1946,20,1966,anthropic/claude-3.5-sonnet
Alice,Crewmate,2007,20,2027,anthropic/claude-3.5-sonnet
Erin,Impostor,1926,20,1946,google/gemini-pro-1.5
Bob,Crewmate,2294,20,2314,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2268,20,2288,anthropic/claude-3.5-sonnet
Alice,Crewmate,2007,20,2027,anthropic/claude-3.5-sonnet
Erin,Impostor,2338,20,2358,google/gemini-pro-1.5
Bob,Crewmate,2706,20,2726,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2680,20,2700,anthropic/claude-3.5-sonnet
Alice,Crewmate,2741,20,2761,anthropic/claude-3.5-sonnet
Erin,Impostor,2203,20,2223,google/gemini-pro-1.5
Bob,Crewmate,2343,20,2363,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2317,20,2337,anthropic/claude-3.5-sonnet
Alice,Crewmate,2378,20,2398,anthropic/claude-3.5-sonnet
Erin,Impostor,2203,20,2223,google/gemini-pro-1.5
Bob,Crewmate,2343,20,2363,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2317,20,2337,anthropic/claude-3.5-sonnet
Alice,Crewmate,2378,20,2398,anthropic/claude-3.5-sonnet
Erin,Impostor,2241,20,2261,google/gemini-pro-1.5
Bob,Crewmate,2609,20,2629,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2317,20,2337,anthropic/claude-3.5-sonnet
Alice,Crewmate,2378,20,2398,anthropic/claude-3.5-sonnet
Erin,Impostor,2292,20,2312,google/gemini-pro-1.5
Bob,Crewmate,2660,20,2680,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2634,20,2654,anthropic/claude-3.5-sonnet
Alice,Crewmate,2378,20,2398,anthropic/claude-3.5-sonnet
Erin,Impostor,1097,20,1117,google/gemini-pro-1.5
Charlie,Crewmate,1169,20,1189,google/gemini-pro-1.5
Dave,Crewmate,975,20,995,google/gemini-pro-1.5
Erin,Impostor,1105,20,1125,google/gemini-pro-1.5
Alice,Crewmate,1058,20,1078,google/gemini-pro-1.5
Charlie,Crewmate,1080,20,1100,google/gemini-pro-1.5
Dave,Crewmate,919,20,939,google/gemini-pro-1.5
Erin,Impostor,1105,20,1125,google/gemini-pro-1.5
Alice,Crewmate,1058,20,1078,google/gemini-pro-1.5
Charlie,Crewmate,1080,20,1100,google/gemini-pro-1.5
Dave,Crewmate,919,20,939,google/gemini-pro-1.5
Erin,Impostor,1097,20,1117,google/gemini-pro-1.5
Charlie,Crewmate,1072,20,1092,google/gemini-pro-1.5
Dave,Crewmate,911,20,931,google/gemini-pro-1.5
Erin,Impostor,1097,20,1117,google/gemini-pro-1.5
Charlie,Crewmate,1169,20,1189,google/gemini-pro-1.5
Dave,Crewmate,911,20,931,google/gemini-pro-1.5
Erin,Impostor,1186,20,1206,google/gemini-pro-1.5
Charlie,Crewmate,1258,20,1278,google/gemini-pro-1.5
Dave,Crewmate,1063,20,1083,google/gemini-pro-1.5
Erin,Impostor,1150,20,1170,google/gemini-pro-1.5
Charlie,Crewmate,1169,20,1189,google/gemini-pro-1.5
Dave,Crewmate,975,20,995,google/gemini-pro-1.5
Erin,Impostor,1150,20,1170,google/gemini-pro-1.5
Charlie,Crewmate,1169,20,1189,google/gemini-pro-1.5
Dave,Crewmate,975,20,995,google/gemini-pro-1.5
Erin,Impostor,1150,20,1170,google/gemini-pro-1.5
Charlie,Crewmate,1169,20,1189,google/gemini-pro-1.5
Dave,Crewmate,975,20,995,google/gemini-pro-1.5
Erin,Impostor,1171,20,1191,google/gemini-pro-1.5
Charlie,Crewmate,1243,20,1263,google/gemini-pro-1.5
Dave,Crewmate,975,20,995,google/gemini-pro-1.5
Erin,Impostor,1493,20,1513,google/gemini-pro-1.5
Charlie,Crewmate,1565,20,1585,google/gemini-pro-1.5
Dave,Crewmate,1370,20,1390,google/gemini-pro-1.5
Erin,Impostor,1420,20,1440,google/gemini-pro-1.5
Charlie,Crewmate,1258,20,1278,google/gemini-pro-1.5
Dave,Crewmate,1063,20,1083,google/gemini-pro-1.5
Erin,Impostor,1420,20,1440,google/gemini-pro-1.5
Charlie,Crewmate,1258,20,1278,google/gemini-pro-1.5
Dave,Crewmate,1063,20,1083,google/gemini-pro-1.5
Erin,Impostor,1420,20,1440,google/gemini-pro-1.5
Charlie,Crewmate,1258,20,1278,google/gemini-pro-1.5
Dave,Crewmate,1063,20,1083,google/gemini-pro-1.5
Erin,Impostor,1452,20,1472,google/gemini-pro-1.5
Charlie,Crewmate,1524,20,1544,google/gemini-pro-1.5
Dave,Crewmate,1063,20,1083,google/gemini-pro-1.5
Erin,Impostor,1752,20,1772,google/gemini-pro-1.5
Charlie,Crewmate,1824,20,1844,google/gemini-pro-1.5
Dave,Crewmate,1629,20,1649,google/gemini-pro-1.5
Erin,Impostor,1671,20,1691,google/gemini-pro-1.5
Charlie,Crewmate,1565,20,1585,google/gemini-pro-1.5
Dave,Crewmate,1370,20,1390,google/gemini-pro-1.5
Erin,Impostor,1671,20,1691,google/gemini-pro-1.5
Charlie,Crewmate,1565,20,1585,google/gemini-pro-1.5
Dave,Crewmate,1370,20,1390,google/gemini-pro-1.5
Erin,Impostor,1671,20,1691,google/gemini-pro-1.5
Charlie,Crewmate,1565,20,1585,google/gemini-pro-1.5
Dave,Crewmate,1370,20,1390,google/gemini-pro-1.5
Erin,Impostor,1721,20,1741,google/gemini-pro-1.5
Charlie,Crewmate,1793,20,1813,google/gemini-pro-1.5
Dave,Crewmate,1370,20,1390,google/gemini-pro-1.5
Erin,Impostor,1971,20,1991,google/gemini-pro-1.5
Charlie,Crewmate,2043,20,2063,google/gemini-pro-1.5
Dave,Crewmate,1848,20,1868,google/gemini-pro-1.5
Erin,Impostor,1908,20,1928,google/gemini-pro-1.5
Charlie,Crewmate,1824,20,1844,google/gemini-pro-1.5
Dave,Crewmate,1629,20,1649,google/gemini-pro-1.5
Erin,Impostor,1908,20,1928,google/gemini-pro-1.5
Charlie,Crewmate,1824,20,1844,google/gemini-pro-1.5
Dave,Crewmate,1629,20,1649,google/gemini-pro-1.5
Erin,Impostor,1908,20,1928,google/gemini-pro-1.5
Charlie,Crewmate,1824,20,1844,google/gemini-pro-1.5
Dave,Crewmate,1629,20,1649,google/gemini-pro-1.5
Erin,Impostor,1936,20,1956,google/gemini-pro-1.5
Charlie,Crewmate,2008,20,2028,google/gemini-pro-1.5
Dave,Crewmate,1629,20,1649,google/gemini-pro-1.5
Bob,Impostor,881,20,901,google/gemini-flash-1.5
Erin,Crewmate,865,20,885,anthropic/claude-3.5-sonnet
Alice,Crewmate,848,20,868,anthropic/claude-3.5-sonnet
Charlie,Crewmate,850,20,870,anthropic/claude-3.5-sonnet
Dave,Crewmate,863,20,883,anthropic/claude-3.5-sonnet
Bob,Impostor,871,20,891,google/gemini-flash-1.5
Alice,Crewmate,2776,20,2796,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2777,20,2797,anthropic/claude-3.5-sonnet
Dave,Crewmate,2788,20,2808,anthropic/claude-3.5-sonnet
Bob,Impostor,881,20,901,google/gemini-flash-1.5
Erin,Crewmate,865,20,885,anthropic/claude-3.5-sonnet
Alice,Crewmate,2786,20,2806,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2787,20,2807,anthropic/claude-3.5-sonnet
Dave,Crewmate,2798,20,2818,anthropic/claude-3.5-sonnet
Bob,Impostor,881,20,901,google/gemini-flash-1.5
Erin,Crewmate,865,20,885,anthropic/claude-3.5-sonnet
Alice,Crewmate,848,20,868,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2787,20,2807,anthropic/claude-3.5-sonnet
Dave,Crewmate,2798,20,2818,anthropic/claude-3.5-sonnet
Bob,Impostor,881,20,901,google/gemini-flash-1.5
Erin,Crewmate,865,20,885,anthropic/claude-3.5-sonnet
Alice,Crewmate,848,20,868,anthropic/claude-3.5-sonnet
Charlie,Crewmate,850,20,870,anthropic/claude-3.5-sonnet
Dave,Crewmate,2798,20,2818,anthropic/claude-3.5-sonnet
Bob,Impostor,1037,20,1057,google/gemini-flash-1.5
Alice,Crewmate,1004,20,1024,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1005,20,1025,anthropic/claude-3.5-sonnet
Dave,Crewmate,1016,20,1036,anthropic/claude-3.5-sonnet
Bob,Impostor,943,20,963,google/gemini-flash-1.5
Erin,Crewmate,865,20,885,anthropic/claude-3.5-sonnet
Alice,Crewmate,848,20,868,anthropic/claude-3.5-sonnet
Charlie,Crewmate,850,20,870,anthropic/claude-3.5-sonnet
Dave,Crewmate,863,20,883,anthropic/claude-3.5-sonnet
Bob,Impostor,933,20,953,google/gemini-flash-1.5
Alice,Crewmate,838,20,858,anthropic/claude-3.5-sonnet
Charlie,Crewmate,840,20,860,anthropic/claude-3.5-sonnet
Dave,Crewmate,853,20,873,anthropic/claude-3.5-sonnet
Bob,Impostor,969,20,989,google/gemini-flash-1.5
Alice,Crewmate,936,20,956,anthropic/claude-3.5-sonnet
Charlie,Crewmate,840,20,860,anthropic/claude-3.5-sonnet
Dave,Crewmate,853,20,873,anthropic/claude-3.5-sonnet
Bob,Impostor,1002,20,1022,google/gemini-flash-1.5
Alice,Crewmate,969,20,989,anthropic/claude-3.5-sonnet
Charlie,Crewmate,970,20,990,anthropic/claude-3.5-sonnet
Dave,Crewmate,853,20,873,anthropic/claude-3.5-sonnet
Bob,Impostor,1566,20,1586,google/gemini-flash-1.5
Alice,Crewmate,1533,20,1553,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1534,20,1554,anthropic/claude-3.5-sonnet
Dave,Crewmate,1545,20,1565,anthropic/claude-3.5-sonnet
Bob,Impostor,1435,20,1455,google/gemini-flash-1.5
Alice,Crewmate,1004,20,1024,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1005,20,1025,anthropic/claude-3.5-sonnet
Dave,Crewmate,1016,20,1036,anthropic/claude-3.5-sonnet
Bob,Impostor,1435,20,1455,google/gemini-flash-1.5
Alice,Crewmate,1004,20,1024,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1005,20,1025,anthropic/claude-3.5-sonnet
Dave,Crewmate,1016,20,1036,anthropic/claude-3.5-sonnet
Bob,Impostor,1474,20,1494,google/gemini-flash-1.5
Alice,Crewmate,1441,20,1461,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1005,20,1025,anthropic/claude-3.5-sonnet
Dave,Crewmate,1016,20,1036,anthropic/claude-3.5-sonnet
Bob,Impostor,1515,20,1535,google/gemini-flash-1.5
Alice,Crewmate,1482,20,1502,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1483,20,1503,anthropic/claude-3.5-sonnet
Dave,Crewmate,1016,20,1036,anthropic/claude-3.5-sonnet
Bob,Impostor,1965,20,1985,google/gemini-flash-1.5
Alice,Crewmate,1932,20,1952,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1933,20,1953,anthropic/claude-3.5-sonnet
Dave,Crewmate,1944,20,1964,anthropic/claude-3.5-sonnet
Bob,Impostor,1822,20,1842,google/gemini-flash-1.5
Alice,Crewmate,1533,20,1553,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1534,20,1554,anthropic/claude-3.5-sonnet
Dave,Crewmate,1545,20,1565,anthropic/claude-3.5-sonnet
Bob,Impostor,1822,20,1842,google/gemini-flash-1.5
Alice,Crewmate,1533,20,1553,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1534,20,1554,anthropic/claude-3.5-sonnet
Dave,Crewmate,1545,20,1565,anthropic/claude-3.5-sonnet
Bob,Impostor,1868,20,1888,google/gemini-flash-1.5
Alice,Crewmate,1835,20,1855,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1534,20,1554,anthropic/claude-3.5-sonnet
Dave,Crewmate,1545,20,1565,anthropic/claude-3.5-sonnet
Bob,Impostor,1916,20,1936,google/gemini-flash-1.5
Alice,Crewmate,1883,20,1903,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1884,20,1904,anthropic/claude-3.5-sonnet
Dave,Crewmate,1545,20,1565,anthropic/claude-3.5-sonnet
Bob,Impostor,2390,20,2410,google/gemini-flash-1.5
Alice,Crewmate,2357,20,2377,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2358,20,2378,anthropic/claude-3.5-sonnet
Dave,Crewmate,2369,20,2389,anthropic/claude-3.5-sonnet
Bob,Impostor,2236,20,2256,google/gemini-flash-1.5
Alice,Crewmate,1932,20,1952,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1933,20,1953,anthropic/claude-3.5-sonnet
Dave,Crewmate,1944,20,1964,anthropic/claude-3.5-sonnet
Bob,Impostor,2236,20,2256,google/gemini-flash-1.5
Alice,Crewmate,1932,20,1952,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1933,20,1953,anthropic/claude-3.5-sonnet
Dave,Crewmate,1944,20,1964,anthropic/claude-3.5-sonnet
Bob,Impostor,2282,20,2302,google/gemini-flash-1.5
Alice,Crewmate,2249,20,2269,anthropic/claude-3.5-sonnet
Charlie,Crewmate,1933,20,1953,anthropic/claude-3.5-sonnet
Dave,Crewmate,1944,20,1964,anthropic/claude-3.5-sonnet
Bob,Impostor,2346,20,2366,google/gemini-flash-1.5
Alice,Crewmate,2313,20,2333,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2314,20,2334,anthropic/claude-3.5-sonnet
Dave,Crewmate,1944,20,1964,anthropic/claude-3.5-sonnet
Dave,Impostor,1028,20,1048,openai/gpt-4o-mini
Erin,Crewmate,1126,20,1146,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,1221,20,1241,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,1184,20,1204,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1038,20,1058,openai/gpt-4o-mini
Erin,Crewmate,877,20,897,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,933,20,953,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,914,20,934,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,906,20,926,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1038,20,1058,openai/gpt-4o-mini
Erin,Crewmate,1136,20,1156,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,933,20,953,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,914,20,934,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,906,20,926,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1038,20,1058,openai/gpt-4o-mini
Erin,Crewmate,1136,20,1156,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,1231,20,1251,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,914,20,934,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,906,20,926,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1038,20,1058,openai/gpt-4o-mini
Erin,Crewmate,1136,20,1156,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,1231,20,1251,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,1194,20,1214,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,906,20,926,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1302,20,1322,openai/gpt-4o-mini
Erin,Crewmate,1399,20,1419,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,1492,20,1512,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,1457,20,1477,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1108,20,1128,openai/gpt-4o-mini
Erin,Crewmate,1126,20,1146,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,1221,20,1241,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,1184,20,1204,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,1164,20,1184,openai/gpt-4o-mini
Erin,Crewmate,1261,20,1281,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,1221,20,1241,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,1184,20,1204,meta-llama/llama-3.1-8b-instruct
